latitude,longitude,depth,datetime,magnitude,event_id
-8.97,-108.33,16,2018-06-24T18:43:47,5.87,20180624_184347.a
-10.42,161.11,30,2018-06-23T00:33:41,5.55,20180623_003341.a
-17.71,167.89,42,2018-06-21T21:13:36,6.16,20180621_211336.a
-23.0,-174.59,17,2018-06-21T19:33:14,5.6,20180621_193314.a
-30.07,-112.06,19,2018-06-18T07:09:44,5.76,20180618_070944.a
14.14,-90.98,90,2018-06-18T02:32:55,5.69,20180618_023255.a
34.83,135.47,17,2018-06-17T22:58:36,5.59,20180617_225836.a
-16.16,-177.56,15,2018-06-16T03:23:37,5.98,20180616_032337.a
-1.74,138.83,15,2018-06-15T00:57:17,5.59,20180615_005717.a
-45.99,-76.46,15,2018-06-14T06:27:43,5.66,20180614_062743.a
-2.25,98.31,13,2018-06-12T23:08:31,5.8,20180612_230831.a
31.23,131.69,37,2018-06-11T19:54:23,5.51,20180611_195423.a
-58.57,-24.93,51,2018-06-06T18:51:39,5.63,20180606_185139.a
-19.5,-173.28,22,2018-06-03T00:48:15,5.7,20180603_004815.a
4.59,126.76,28,2018-06-02T16:29:03,5.8,20180602_162903.a
-14.88,-173.21,12,2018-06-02T11:53:12,5.85,20180602_115312.a
43.94,148.05,15,2018-06-02T09:48:12,5.52,20180602_094812.a
-33.09,-179.4,24,2018-06-01T04:52:35,5.63,20180601_045235.a
0.88,-29.37,19,2018-05-24T23:11:52,5.62,20180524_231152.a
7.58,-36.31,16,2018-05-23T05:44:46,5.66,20180523_054446.a
55.11,162.59,43,2018-05-23T01:37:50,5.73,20180523_013750.a
-17.87,-172.91,28,2018-05-22T19:30:59,5.56,20180522_193059.a
12.75,145.51,14,2018-05-22T00:26:10,5.65,20180522_002610.a
-12.84,45.66,38,2018-05-21T00:47:17,5.51,20180521_004717.a
-21.25,-173.82,18,2018-05-20T00:42:20,5.66,20180520_004220.a
-34.67,-178.21,14,2018-05-18T01:45:36,6.07,20180518_014536.a
42.72,145.49,31,2018-05-17T18:42:16,5.79,20180517_184216.a
-33.91,-179.18,41,2018-05-16T17:22:21,5.88,20180516_172221.a
-3.59,138.62,103,2018-05-16T02:12:19,5.6,20180516_021219.a
-12.84,45.69,34,2018-05-15T15:48:12,5.88,20180515_154812.a
-21.29,-173.86,18,2018-05-13T05:50:40,5.54,20180513_055040.a
10.15,125.52,31,2018-05-10T11:57:00,5.68,20180510_115700.a
-6.43,104.84,24,2018-05-09T21:26:00,5.53,20180509_212600.a
-6.04,151.78,14,2018-05-09T07:58:01,5.99,20180509_075801.a
56.39,-148.37,29,2018-05-08T08:14:16,5.57,20180508_081416.a
-20.84,172.27,17,2018-05-07T08:08:23,5.58,20180507_080823.a
14.55,124.02,24,2018-05-05T06:19:08,6.22,20180505_061908.a
19.12,-154.76,12,2018-05-04T22:33:10,6.88,20180504_223310.a
-24.35,-111.78,17,2018-05-02T06:32:55,5.98,20180502_063255.a
-56.72,-142.45,20,2018-05-01T17:15:44,5.93,20180501_171544.a
-16.49,177.11,17,2018-05-01T12:45:37,5.61,20180501_124537.a
-39.21,46.2,20,2018-04-29T22:23:10,5.89,20180429_222310.a
-1.78,139.84,19,2018-04-26T16:56:03,5.5,20180426_165603.a
43.34,145.73,92,2018-04-24T08:53:22,5.54,20180424_085322.a
12.29,-88.03,50,2018-04-24T02:29:54,5.58,20180424_022954.a
-1.17,138.42,31,2018-04-23T08:14:02,5.59,20180423_081402.a
-15.2,-174.4,17,2018-04-22T16:59:22,5.68,20180422_165922.a
-49.07,123.76,12,2018-04-21T19:44:18,5.75,20180421_194418.a
-42.67,42.35,12,2018-04-19T21:09:19,5.89,20180419_210919.a
28.17,51.51,17,2018-04-19T06:34:48,5.56,20180419_063448.a
-3.41,131.51,15,2018-04-18T07:07:00,5.51,20180418_070700.a
-3.43,131.41,13,2018-04-17T02:52:38,5.61,20180417_025238.a
1.51,126.85,40,2018-04-15T19:30:47,6.02,20180415_193047.a
-31.05,-71.58,82,2018-04-10T10:19:36,6.22,20180410_101936.a
35.17,132.48,18,2018-04-08T16:32:33,5.72,20180408_163233.a
-5.95,142.57,23,2018-04-07T05:48:47,6.26,20180407_054847.a
-1.31,138.3,14,2018-04-06T07:47:08,5.66,20180406_074708.a
-20.27,-70.6,88,2018-04-05T11:12:14,5.55,20180405_111214.a
6.69,126.88,46,2018-04-05T03:53:42,6.06,20180405_035342.a
3.28,127.86,79,2018-04-03T09:14:08,5.53,20180403_091408.a
12.96,-89.04,73,2018-04-02T23:23:18,5.91,20180402_232318.a
-24.73,-176.75,93,2018-04-02T05:57:39,6.17,20180402_055739.a
-5.67,151.6,42,2018-03-29T21:25:44,6.9,20180329_212544.a
-9.54,159.63,37,2018-03-29T18:51:15,5.68,20180329_185115.a
-5.69,151.37,50,2018-03-26T09:51:06,6.69,20180326_095106.a
32.58,140.75,66,2018-03-25T14:37:26,5.71,20180325_143726.a
-45.69,95.93,12,2018-03-24T19:58:38,6.06,20180324_195838.a
-5.74,151.48,41,2018-03-24T11:23:37,6.35,20180324_112337.a
12.7,-44.46,16,2018-03-23T07:40:32,5.58,20180323_074032.a
-47.62,-13.21,12,2018-03-17T05:50:11,5.65,20180317_055011.a
-46.4,96.03,15,2018-03-12T06:13:52,5.61,20180312_061352.a
-1.12,-15.12,20,2018-03-10T21:45:39,5.96,20180310_214539.a
-4.41,153.25,49,2018-03-09T11:06:12,5.79,20180309_110612.a
-4.37,153.26,33,2018-03-08T17:39:59,6.77,20180308_173959.a
-16.71,35.42,23,2018-03-08T08:49:48,5.59,20180308_084948.a
-3.27,130.92,15,2018-03-08T03:51:11,5.69,20180308_035111.a
-5.58,151.37,57,2018-03-07T13:49:19,5.58,20180307_134919.a
45.74,152.51,47,2018-03-07T04:40:16,5.88,20180307_044016.a
-6.43,142.49,12,2018-03-06T14:13:22,6.68,20180306_141322.a
-6.38,142.5,12,2018-03-04T19:56:26,5.96,20180304_195626.a
-6.14,142.78,12,2018-03-04T14:33:25,5.7,20180304_143325.a
-6.25,142.4,12,2018-02-28T02:45:50,6.18,20180228_024550.a
-60.23,150.18,12,2018-02-27T17:29:30,6.01,20180227_172930.a
-6.43,143.0,12,2018-02-27T06:19:14,5.62,20180227_061914.a
-6.58,143.18,12,2018-02-26T15:18:04,6.23,20180226_151804.a
-2.65,126.82,13,2018-02-26T13:34:58,6.0,20180226_133458.a
-6.56,143.49,13,2018-02-26T11:56:12,5.76,20180226_115612.a
-6.47,143.13,12,2018-02-26T08:27:02,5.82,20180226_082702.a
-5.66,151.84,34,2018-02-26T04:41:06,5.61,20180226_044106.a
-6.29,142.97,12,2018-02-25T17:45:08,7.47,20180225_174508.a
37.55,141.71,38,2018-02-25T16:28:42,5.67,20180225_162842.a
16.59,-97.63,24,2018-02-19T06:57:02,5.92,20180219_065702.a
16.17,-97.8,17,2018-02-17T00:36:57,5.95,20180217_003657.a
16.53,-97.88,20,2018-02-16T23:39:46,7.16,20180216_233946.a
0.18,-17.84,12,2018-02-15T08:27:24,5.57,20180215_082724.a
13.68,146.72,12,2018-02-13T02:03:07,5.6,20180213_020307.a
13.68,146.64,12,2018-02-13T01:11:46,5.67,20180213_011146.a
13.66,146.65,18,2018-02-11T23:14:20,5.98,20180211_231420.a
19.09,-104.74,17,2018-02-09T14:05:52,5.79,20180209_140552.a
-37.58,-74.19,12,2018-02-08T21:19:28,5.54,20180208_211928.a
79.79,2.25,18,2018-02-08T02:29:18,5.65,20180208_022918.a
24.05,121.75,16,2018-02-07T15:21:31,5.69,20180207_152131.a
24.0,121.54,14,2018-02-06T15:50:48,6.37,20180206_155048.a
24.14,121.7,15,2018-02-04T13:56:44,6.19,20180204_135644.a
-65.7,-175.84,12,2018-02-02T11:37:55,5.73,20180202_113755.a
-0.32,125.13,31,2018-02-02T00:20:43,5.6,20180202_002043.a
-16.35,-177.41,17,2018-02-01T11:05:56,5.97,20180201_110556.a
-57.15,-140.95,23,2018-02-01T04:18:33,5.61,20180201_041833.a
-10.74,164.12,20,2018-01-31T19:15:56,5.51,20180131_191556.a
7.28,-79.65,12,2018-01-31T16:37:08,5.54,20180131_163708.a
-7.06,147.2,87,2018-01-31T11:49:43,5.55,20180131_114943.a
43.42,-127.68,22,2018-01-28T22:46:20,5.53,20180128_224620.a
-53.06,9.95,12,2018-01-28T16:03:10,6.51,20180128_160310.a
7.26,-79.68,12,2018-01-27T21:45:15,5.66,20180127_214515.a
-3.36,145.9,12,2018-01-26T22:48:00,6.25,20180126_224800.a
-1.05,126.85,15,2018-01-26T10:43:49,5.64,20180126_104349.a
40.49,-126.55,15,2018-01-25T16:39:47,5.82,20180125_163947.a
55.54,166.5,12,2018-01-25T02:10:38,6.22,20180125_021038.a
8.29,91.77,12,2018-01-25T01:16:01,5.78,20180125_011601.a
41.07,142.55,44,2018-01-24T10:51:24,6.43,20180124_105124.a
56.51,-148.42,12,2018-01-24T00:04:51,5.51,20180124_000451.a
56.22,-149.12,34,2018-01-23T09:32:04,7.92,20180123_093204.a
-7.18,106.16,53,2018-01-23T06:34:57,6.02,20180123_063457.a
26.78,-111.06,17,2018-01-19T16:17:47,6.27,20180119_161747.a
-6.4,132.77,40,2018-01-18T17:48:43,5.66,20180118_174843.a
-30.08,-177.56,46,2018-01-17T22:57:02,5.88,20180117_225702.a
10.71,-86.63,33,2018-01-16T15:03:57,5.94,20180116_150357.a
-4.75,144.92,52,2018-01-14T21:54:39,5.56,20180114_215439.a
-15.95,-74.78,41,2018-01-14T09:18:52,7.12,20180114_091852.a
-11.04,162.99,14,2018-01-13T11:24:38,5.8,20180113_112438.a
18.31,96.15,12,2018-01-11T18:26:26,5.93,20180111_182626.a
33.71,45.57,12,2018-01-11T06:59:34,5.55,20180111_065934.a
17.56,-83.86,16,2018-01-10T02:51:44,7.52,20180110_025144.a
1.81,-90.87,15,2018-01-09T00:05:57,5.8,20180109_000557.a
24.56,95.16,36,2018-01-07T06:47:17,5.67,20180107_064717.a
